Source_label,Z,L,D
0,??? ?? ?? ?? ????? ???? ??????? ??????,??? ?? ?? ?? ????? ???? ??????? ??????,??? ?? ?? ?? ????? ???? ???????? ??????
0,?? ?? ?? ???????,??? ?? ???????,??? ?? ???????
0,?? ???? ??? ???? ?????? ????? ??? ??? ???? ???? ?????,?? ???? ??? ???? ?????? ????? ??? ??? ???? ???? ?????,?? ???? ??? ???? ?????? ????? ??? ??? ???? ???? ?????
0,???? ??????,???? ??????,???? ??????
0,???????,???????,???????
0,???? ????? ???? ?? ?????? ???? ??????,???? ????? ???? ??????? ???? ??????,???? ????? ???? ??????? ???? ??????
0,?? Microsoft Word ????? ?? ?? ?Microsoft Excel ????? ???? ???? ??????? ???? ??? ??? ??????,?? Microsoft Word ????? ??? Microsoft Excel ????? ???? ???? ????? ???? ??? ??? ??????,?? Microsoft Word ????? ??? Microsoft Excel ????? ???? ???? ???? ???? ???? ??? ??? ??????
0,“?? ????? ?? ????????,“?? ????? ?? ????????,“?? ????? ?? ????????
0,” ??? ?? ??? ??? ????? ????? ????,” ??? ?? ??? ??? ????? ????? ?????,” ??? ?? ??? ??? ???? ????? ?????
0,??? ?? ?????? ????? ?????? ???? ??????,??? ??????? ????? ?????? ???? ??????,??? ??????? ????? ?????? ???? ??????
0,????? ????? ?? ?????? ??? ?? ????,????? ????? ?? ?????? ??? ?? ????,????? ????? ?? ?????? ??? ?? ????
0,?? ?? ?? ??? “???,?? ?? ?? ??? “???,?? ?? ?? ??? “???
0,?? ?????? ???? ????? ?? ??????,?? ?????? ?? ????? ?? ??????,?? ?????? ?????? ?? ??????
0,” ??? ??????? ???? ?????,” ??? ??????? ???? ?????,” ??? ??????? ???? ?????
0,??? ??? ??? ????? ?? ?????,??? ??? ??? ????? ?? ?????,??? ??? ??? ?????? ?? ?????
0,??? ??? ??? ?? ???? ?? ??? ?? ??????? ?? ?? ?????,??? ??? ??? ?? ???? ?? ??? ?? ??????? ?? ?? ?????,??? ??? ??? ?? ???? ?? ??? ?? ??????? ?? ?? ?????
0,??? ??? ?? ???? ??? ?????,??? ??? ????? ??? ??????,??? ??? ????? ??? ??????
0,?? ?? ???? ????? ??? ??? ???? ??? ???? ??? ?? ???? ?????? ???? ?? ????,?? ?? ???? ?????? ??? ??? ???? ??? ????? ??? ?? ???? ?????? ???? ?? ????,?? ?? ???? ?????? ??? ??? ???? ??? ????? ??? ?? ???? ?????? ???? ?? ????
0,?? ??? ??????,?? ??? ??????,???? ??????
0,??? ?? ?? ??? ????? ????? “?????? ?????… ?????? ” ?? ???????,??? ?? ?? ??? ????? ??? “?????? ?????… ??????” ?? ???????,??? ?? ?? ??? ????? ??? “?????? ?????… ??????” ?? ???????
0,?? ???? ???? ???? ???? “????? ??!” ??? ???????,?’??? ???? ???? ???? “????? ??!” ??? ???????,?’??? ???? ???? ???? “????? ??!” ??? ???????
0,?? ???? ?????? ????’? ?? ????,????? ?????? ????’? ?? ????,????? ?????? ????’?? ?? ????
0,?? ???? ?? ???! ?? ????? ???? ??? ?? ??? ???? ??7????,?? ?? ?? ????! ?????? ???? ??? ???? ???? ?????,?? ??? ????! ?????? ???? ??? ???? ???? ?????
0,???’? ????? ??????? ????? ?? ??? ??? ???????,???’? ????? ??????? ????? ???? ??? ???????,???’? ????? ??????? ????? ???? ??? ???????
0,???? ???’?? ????’? ?????,???? ???’? ????’? ?????,???? ???’? ????’?? ?????
0,????’? ????! ???? ?? ?????’??,?’? ????! ???? ?? ?????’??,?’? ????! ????? ?? ????? ???
0,????? ??? ?? ???? ???,????? ??? ?? ???? ???,????? ??? ?? ???? ?? ?
0,???? ?? ?? ?? ??? ???? ?????,???? ?? ?? ?? ??? ???? ?????,???? ? ?? ?? ??? ???? ?????
0,?? ????? ???? ??? ????? ?????? ??? ??????? ?????,?? ????? ???? ??? ????? ?????? ??? ??????? ?????,?? ????? ???? ??? ????? ?????? ??? ??????? ?????
0,?? ?????!,?? ?????!,?? ?????!
0,?? Five Zone ??? ?? ?? ???? ??????,?? Five Zone ??? ?? ?? ???? ?????,?? Five Zone ??? ?? ?? ???? ?????
0,?? ?????’? ?????? “???? ?????,?? ?????’? ?????? “?? ?????,?? ?????’? ?????? “??????
0,” ??? ?? ?? ????? ???? ??? ?? ??? ????,” ??? ??? ????? ???? ??? ?? ??? ????,” ??? ??? ????? ???? ??? ?? ??? ????
0,“???! ???? ???” ?????,“???! ??? ???” ?????,“???! ??? ???” ?????
0,???? ??? ?? ?????? ?? ??? ?? ?? ?? ?? ????,???? ??? ?? ?????? ?? ??? ?? ?? ?? ?? ????,???? ??? ?? ?????? ?? ??? ?? ?? ?? ?? ????
0,???? ?? “?????? ???? ??????!” ???? ????????,???? ?? “?????? ???? ??????!” ???? ????????,???? ?? “?????? ???? ??????!” ???? ????????
0,?? “?????’? ??????!” ?? ??? ?? ?????,?? “?????’? ??????!” ?? ??? ?? ?????,?? “?????’? ??????!” ?? ??? ?? ?????
0,“??? ?????? ???? ???” ?? ??? ?? ?? ??? ??????? ??? ????,“??? ?????? ???? ???” ?? ??? ?? ?? ??? ?????? ??? ????,“??? ?????? ???? ???” ?? ??? ?? ?? ??? ?????? ??? ????
0,?????,?????,?????
0,????? ?????,????? ?????,????? ?????
0,???? ???? ???? ?? ?? ??’? ??????? ???? ????? ?????,???? ???? ???? ?? ?? ?’? ??????? ???? ????? ?????,???? ???? ???? ?? ?? ?’? ??????? ???? ????? ?????
0,?? ?? ???? ???? ?? ??? ?? ?????,?? ?? ???? ????? ?? ??? ?? ?????,?? ?? ???? ????? ?? ??? ?? ?????
0,“??’? ?????’??,“??’? ?????’??,“??’? ????? ???
0,??’? ?? ??? ????????,??’? ?? ’?? ????????,??’? ?? ’?? ????????
0,???? ?? ?? ?????? ?????? ??? ??? ??? ????” ?? “??? ????? ??? ???????? ???????,???? ?? ?? ?????? ?????? ??? ??? ??? ????” ?? “??? ??’?? ?? ??? ???????? ????????,???? ?? ?? ?????? ?????? ??? ??? ??? ????” ?? “??? ??’?? ? ??? ???????? ???????
0,” ?? ???? ?? ?????,” ?? ???? ?? ?????,” ?? ???? ?? ?????
0,??? ???? ???? ??? ?????? ??’? ??????? ????? ??? ??????? ???,??? ???? ???? ??? ?????? ??’? ??????? ????? ??? ??????? ???,??? ???? ???? ??? ?????? ??’? ??????? ????? ??? ??????? ???
0,“???,“???,“???
0,??’? ??? ?????’? ?? ???” ??? ??? ???,??’? ??? ?????’? ?? ???” ??? ??? ???,??’? ??? ?????’?? ?? ???” ??? ??? ???
0,???????? ??? ?????? ?? ????,???????? ??? ?????? ?? ????,???????? ??? ??????? ?? ????
0,?????????,????????,????????
0,?? ?????? ????? ???,?? ?????? ????? ???,?? ?????? ????? ???
0,?? ??? ?? ???? ???? ???? ???? ?? ?????? ??????...???? ??????,?? ??? ?? ???? ???? ???? ???? ??? ????? ?????...???? ??????,?? ??? ?? ???? ????? ???? ???? ??? ????? ?????...???? ??????
0,????? ???? ??? ??? ????? ??? “???,????? ???? ??? ??? ????? ??? “???,????? ???? ??? ???? ????? ??? “???
0,” ?? ?????,” ?? ?????,” ?? ?????
0,“??? ????!”,“??? ????!”,“??? ????!”
0,“???’? ??? ???!”,“???’? ??? ???!”,“???’? ??? ???!”
0,“?? ???! ???? ???????,“?? ???! ?? ???????,“?? ???! ? ???????
0,“??…?? ??? ???? ?? ??? ????? ????? ??? ??? ???? ??? ?????,“??…?? ??? ???? ??? ????? ????? ??? ?? ???? ??? ?????,“??…?? ??? ???? ??? ????? ????? ??? ?? ???? ??? ?????
0,??? ?? ????? ??? ??????,??? ?? ????? ??? ??????,??? ?? ????? ? ??????
0,” ???? ??? ????? ??? ??? ???? ?????,” ???? ??? ????? ??? ??? ??? ?????,” ???? ???? ???? ??? ??? ??? ?????
0,“???! ?? ????,“???! ?? ????,“???! ?? ????
0,?? ???? ???? ???? ?????,?? ???? ?? ??? ?????,?? ???? ???? ?????
0,” ?????,” ?????,” ?????
0,“????,“????,“????
0,?? ?? ?? ???? ?? ??? ??? ????,?? ?? ?? ???? ?? ??? ??? ????,?? ??? ?? ???? ?? ???? ??? ????
0,??? ????,??? ????,??? ????
0,??? ?????,??? ????,??? ????
0,???? ??? ???? ?? ??? ???’??,???? ??? ???? ?? ??? ???’??,???? ??? ???? ?? ??? ??? ???
0,????? ???? ????? ??? ?? ??? ??? ????!” ?? ?? ??? ????,????? ???? ???? ??? ?? ??? ??? ???!” ?? ?? ???? ????,????? ???? ?????? ?? ??? ??? ???!” ?? ?? ???? ????
0,??...???? ????? ??????? ???????? ???? ?? ??? ???? ???? ??? ???,??...???? ????? ??????? ??????? ???? ?? ??? ???? ???? ??? ???,??...???? ????? ??????? ??????? ???? ? ??? ???? ???? ??? ???
0,?????? ??? ??? ???,?????? ??? ??? ???,?????? ??? ??? ?? ?
0,??? ???? ?? ??? ??????,?’? ???? ??? ?? ??? ??????,?’? ???? ??? ? ??? ??????
0,???? ????? ??? ???? ??? ???,???? ????? ??? ???? ??? ???,???? ????? ??? ???? ??? ???
0,???? ?? ?????? ?????,???? ?? ?????? ?????,???? ?? ?????? ??????
0,???????,???????,???????
0,?? ?? ?? ??? ??????,?? ?? ?? ??? ??????,?? ?? ?? ??? ??????
0,?? ??? ????? ?? ??? ???? ????? ??? ?? ??? ???? ????,?? ??? ????? ?? ??? ???? ????? ??? ?? ??? ???? ????,?? ??? ????? ?? ??? ???? ????? ??? ?? ??? ???? ????
0,??? ????? ??? ???? ???? ?? ???? ???? ?????,??? ????? ??? ???? ???? ?? ???? ???? ?????,??? ????? ??? ???? ???? ?? ???? ???? ?? ?????
0,???? ??? ?????…??? ??? ??? ?? ?? ????…??? ?? ?? ?????? ???? ???,???? ??? ?????…?? ??? ??? ?? ?? ????…??? ?? ?? ?????? ???? ???,???? ??? ?????…?? ??? ??? ?? ?? ????…??? ?? ?? ?????? ???? ???
0,?? ?? ?????? ??? ?? ????? ???? ???? ??? ?? ?? ???????,??? ?????? ??? ?? ????? ???? ???? ??? ?? ?? ???????,??? ?????? ??? ?? ????? ???? ???? ??? ?? ?? ???????
0,????? ???? “The peak natural talent and keen intuition level of a wise man is not acquired in one step trigger but in a continuous programming of the mind.” ????,????? ???? “The peak natural talent and keen intuition level of a wise man is not acquired in one step trigger but in a continuous programming of the mind.” ????,????? ???? “The peak natural talent and keen intuition level of a wise man is not acquired in one step trigger but in a continuous programming of the mind.” ????
0,?? ???? ??? ?? ?? ????? ??? ??????,?? ???? ??? ?? ?? ????? ??? ??????,?? ???? ??? ?? ?? ????? ??? ??????
0,????????,????????,????????
0,???? ?????? ??? ????? ??? ??????,???? ?????? ??? ????? ???-??? ???????,???? ?????? ?? ? ????? ??? ?? ???????
0,??? ???? ??????? ??? ????? ???? ??? ????,??? ???? ??????? ??? ????? ???? ??? ?????,??? ???? ??????? ??? ????? ???? ? ?????
0,??? ???????,??? ???????,??? ???????
0,??? ??! ???? ??? ?????,??? ??! ???? ??? ?????,??? ??! ???? ???? ?????
0,??? ?? ?? ???? ?? ????,??? ??? ???? ?? ????,??? ??? ???? ?? ????
0,?? ??? ??? ?? ???? ?????,???? ??? ?? ???? ?????,???? ??? ?? ???? ?????
0,?? ??? ??? ?? ???? ??? ?????,?? ??? ??? ?? ???? ??? ??????,?? ??? ??? ?? ???? ??? ??????
0,??? ?? ???? ???? ?? ?? ???? ???? ????? ????,??? ????? ???? ?? ????? ???? ????? ????,?? ????? ???? ?? ????? ???? ????? ????
0,??? ??? ????? ????,??? ??? ????? ????,??? ??? ????? ????
0,?? ?? ???? ??? ???? ??????? ????? ?????…???????,?? ?? ???? ??? ???? ??????? ????? ?????…???????,?? ?? ???? ??? ???? ??????? ????? ?????…???????
0,??? ????? ????? ???? ??????…???? ???? ?????…??? ??? ?????,??? ????? ????? ???? ??????…???? ???? ?????…??? ??? ?????,??? ????? ????? ???? ??????…???? ???? ?????…??? ??? ?????
0,???? ?????,???? ?????,???? ?????
0,??? ?????,??? ?????,??? ?????
0,?? ?? ?? ??? ??? ?????? ?? ????? ??? “???,?? ?? ?? ??? ??? ????? ?? ????? ??? “???,?? ?? ?? ??? ??? ????? ?? ????? ??? “???
0,” ?? ?????,” ?? ?????,” ?? ?????
0,“???!” ???? ???? ??????,“???!” ???? ???? ??????,“???!” ???? ???? ??????
0,“?? ????? ??? ????? ???????”,“?? ???? ??? ????? ???????”,“?? ??????? ????? ???????”
0,,,
0,“???? ???? ??’? ????? ?????!” ?? ?????,“???? ???? ??’? ????? ?????!” ?? ?????,“???? ?????’? ????? ?????!” ?? ?????
0,“?? ???? ??’?! ???? ??? ???’?!” ?? ?? ???? ????,“???? ??’?! ?????? ??’?!” ?? ?? ???? ????,“???? ?? ??! ?????? ??’?!” ?? ?? ???? ????
0,“??! ?? ??? ?? ?????? ??????? ????? ????????? ???,“??! ?? ??? ?? ?????? ??????? ????? ????????? ???,“??! ?? ????? ?????? ??????? ?????? ????????? ???
0,?????? ????? ??? ????? ???? ??? ????? ???? ??? ???? ?? ??? ????,?????? ????? ??? ????? ???? ??? ????? ???? ??? ???? ?? ??? ?????,?????? ????? ??? ????? ?????? ????? ???? ??? ????? ??? ?????
0,??? ???? ?????? ????? ???? ???,??? ???? ?????? ????? ???? ???,??? ???? ?????? ????? ???? ?? ?
0,?? ????? ??????,????? ?? ??????,????? ?? ??????
0,??? ?? ????? ?? ???? ??????? ????? ???’? ??? ???!?,???? ?? ????? ?? ???? ??????? ????? ???’? ??? ???!?,???? ?? ????? ?? ???? ??????? ????? ???’?? ??? ???!?
0,?? ?? ??? ???? ?? ??? ?????? ????,?? ?? ??? ???? ?? ??? ?????? ????,?? ? ??? ???? ?? ??? ?????? ????
0,?? ?????? ??!” ?? ????? ???? ??? ???? ??????,?? ?????? ??!” ?? ????? ??? ??? ???? ??????,?? ?????? ??!” ?? ????? ??? ??? ???? ??????
0,??’? ????? ????????? ????? ?? ?? ?? ??? ??? ???? ????,??? ????? ???????? ???? ?? ?? ?? ??? ??? ???? ????,??? ????? ???????? ???? ?? ?? ?? ??? ??? ???? ????
0,???? ?????? ??? ?????? ????? ??????,???? ?????? ??? ?????? ????? ??????,???? ?????? ??? ?????? ????? ??????
0,??? ??? ????? ????? ?????,?? ??? ???? ????? ?????,?? ??? ???? ????? ?????
0,??? ?? ?????,??? ?? ?????,??? ?? ?????
0,?? ?? ???? ??? ???? ??? ??? ???? ????? ????? “?? ??? ????? ???…” ?? ????? ???? ????? ???? ????,?? ?? ???? ??? ???? ??? ??? ??? ????? ????? “?? ??? ???? ???…” ?? ????? ???? ???? ???? ????,?? ?? ???? ??? ???? ??? ??? ??? ????? ????? “?? ??? ???????…” ?? ????? ???? ???? ???? ????
0,??? ????? ?? ????? ???? ?? ???,??? ?????? ????? ???? ?? ???,??? ?????? ????? ???? ?? ???
0,“????? ???…?????”,“??? ???…???”,“??????…??”
0,,,
0,“?…?! ??? ???? ????? ???,“?…?! ??? ???? ????? ???,“?…?! ??? ???? ????? ???
0,?? ???? ???????? ???? ?? ?? ????,????? ??????? ???? ?? ?? ????,????? ??????? ???? ?? ?? ????
0,???? ?? ????,???? ?? ????,???? ?? ????
0,?? ??'? ?????? ?? ??? ??? ???? ?????? ?? ??? ?????? ?? ????? ??? ???? ????!”,?? ??? ?????? ?? ??? ??? ???? ?????? ?? ??? ?????? ?? ????? ??? ??? ????!”,??? ? ??? ?????? ?? ??? ??? ????? ?????? ?? ??? ?????? ?? ????? ??? ??? ????!”
0,“???! ?? ???? ??…???’?…??? ?????!”,“??! ?? ???? ??…???’?…??? ?????!”,“??! ?? ???? ??…??? ??…??? ?????!”
0,?? ????? ?? ??? (Romina) ?? ???? (???) ???? ?? ?? ??? ??? ??? ?? ?? ?????? ?????,?? ????? ?? ??? (Romina) ?? ???? (???) ??? ??? ??? ??? ??? ?? ?? ????? ?????,?? ????? ?? ??? (Romina) ?? ???? (???) ??? ??? ??? ?? ??? ?? ?? ????? ?????
0,??? ???? ???…,??? ???? ???…,??? ???? ???…
0,??! ??! ???? ??! ??? ?? ??!,??! ??! ???? ??! ??? ?? ??!,??! ??! ???? ??! ??? ?? ??!
0,“????! ??? ????,“????! ??? ????,“????! ??? ????
0,??? ??? ??? ??? ?? 11?30 ??? ?? ?????? ???,?? ??? ??? ??? ?? 11?30 ??? ?? ?????? ???,?? ??? ??? ??? ?? 11?30 ??? ?? ?????? ???
0,???? ?? ??? 25 ??? ?????? ?? ???????? ??? ???” ?? ?????,???? ??? ??? 25 ??? ?????? ?? ???????? ?? ???” ?? ?????,???? ??? ??? 25 ??? ?????? ?? ???????? ?? ???” ?? ?????
0,“??? ?????? ??????,“??? ???? ??????,“??? ???? ??????
0,??? ???!”,??? ???!”,??? ???!”
0,“??! ??? ??? ??!” ?? ?? ?? ?? ??? ??????,“??! ??? ??? ??!” ?? ?? ??? ??? ??????,“??! ??? ??? ??!” ?? ?? ??? ??? ??????
0,???? ??? ?????,???? ??? ?????,???? ??? ?????
0,?? ??? ??? ?? ??? ????? ??? ??? ?? “???,?? ??? ??? ????? ????? ??? ??? ?? “???,?? ??? ??? ????? ????? ??? ??? ?? “???
0,??? ????,??? ?????,??? ?????
0,?? ????? ????!” ?? ?? ??? ???? ???,?? ????? ????!” ?? ?? ??? ???? ???,?? ?????? ???!” ?? ?? ??? ???? ???
0,“????! ???’??,“????! ????’??,“????! ???? ???
0,???????,???????,???????
0,??? ???!” ?????,??? ???!” ?????,??? ???!” ?????
0,“??? ?? ???? ?? ?? ????? ??????? ???? ??? ???” ??????,“??? ?? ???? ?? ?? ???? ??????? ???? ???? ???” ??????,“??? ?? ???? ?? ?? ???? ??????? ???? ???? ?? ?” ??????
0,?? ??? ???? ?? ?? ?? ?????? ???? ??? ?? ???? ??? ????,?? ??? ???? ???? ?? ?????? ???? ??? ?? ???? ??? ????,?? ??? ???? ???? ?? ?????? ???? ??? ?? ????? ?? ????
0,?? ?? ??? ??? ?? ???? ?? ???? ???????,??? ??? ??? ?? ???? ?? ???? ???????,??? ??? ??? ?? ???? ?? ???? ???????
0,???????? ??? ?? ????? ???? ??????,???????? ??? ?????? ???? ??????,???????? ??? ?????? ???? ??????
0,?? ?? ?? ???? ?? ?? ?? ?????,?? ?? ?? ???? ?? ?? ?? ?????,?? ?? ?? ???? ?? ?? ?? ?????
0,???-15,???-15,???-15
0,?????? ??? ??? ???? ?? ??????? ???? ???? ???? ???? ?????,?????? ??? ??? ???? ?? ??????? ???? ???? ???? ???? ?????,?????? ??? ??? ???? ?? ??????? ???? ???? ???? ???? ?????
0,??? ?? ???? ?????? ?? ????? ????,??? ?? ???? ?????? ?? ????? ????,??? ?? ???? ?????? ?? ????? ????
0,?? ??? ?? ???! ?? ?? ???? ??? ??? ??? ???,?? ??? ?? ???! ?? ?? ???? ??? ??? ??? ???,?? ??? ?? ???! ?? ? ???? ??? ??? ??? ???
0,?? ???? ???... ??? ???? “?? ??? ??? ?????” ????,?? ???? ???... ??? ???? “?? ??? ??? ?????” ????,?? ???? ???... ??? ???? “?? ??? ??? ?????” ????
0,??????? ?? ?????? ??? ??? ????,??????? ?? ?????? ???? ????,??????? ?? ?????? ???? ????
0,?????? ?? ?? ?????? ???,?????? ??? ?????? ???,?????? ??? ?????? ???
0,???? ??? ???? ??? ?? ?? ???? ??? ??? ?? ???? ?????,???? ??? ???? ??? ?? ????? ??? ??? ?? ???? ?????,???? ??? ???? ??? ?? ????? ??? ??? ?? ???? ?????
0,?? ???? ????? ??? ?? ????? ??? ??? “?????” ???? ?????? ?? ?????? ???? ????,?? ???? ????? ??? ?? ????? ??? ??? “?????” ???? ?????? ?? ?????? ???? ????,?? ???? ????? ??? ?? ????? ??? ??? “?????” ???? ?????? ?? ?????? ???? ????
0,????? ???? “…??? ????? ??? ?? ?? ???? ??? ??????…??????? ?????…????? ?? ?????? ???? ???????…??? ???” ?? ?? ??? ??? ????,????? ???? “…??? ????? ??? ?? ?? ???? ??? ??????…??????? ?????…????? ??????? ???? ???????…??? ???” ?? ?? ??? ??? ????,????? ???? “…??? ????? ?? ?? ?? ???? ??? ??????…??????? ?????…????? ??????? ???? ???????…??? ???” ?? ?? ??? ???? ????
0,??? ????? ?????? ???? ?? ??????? ?????? ??? ??? ??????? ?? ??? ??? ??? ???? ????? ???? ?? ??? ???? ?? ??? ??? ??? ????,??? ????? ?????? ??? ?? ??????? ?????? ??? ??? ??????? ?? ??? ??? ??? ???? ????? ???? ?? ??? ???? ?? ??? ??? ??? ????,??? ????? ?????? ????? ????? ?????? ??? ??? ??????? ?? ??? ??? ??? ???? ????? ???? ?? ??? ???? ?? ??? ??? ??? ????
0,??? ???? ??? ??? ?????? ????,??? ?????? ??? ????? ????,??? ????? ??? ????? ????
0,?? ??? ?? ???? ???? ?? ?????? ?? ????? ?? ?? ?? ????? ?? ???? ??? ??? ?????? ??? ?? ????,?? ??? ?? ???? ???? ?? ?????? ?? ????? ??? ?? ????? ????? ??? ??? ?????? ??? ?? ????,?? ??? ?? ???? ???? ?? ?????? ?? ????? ??? ?? ????? ????? ??? ??? ?????? ??? ?? ????
0,??? ????? ??? ?? ?? ??? ???? ???? ??? ???,??? ????? ??? ??? ??? ???? ???? ??? ???,??? ????? ??? ??? ??? ???? ???? ??? ?? ?
0,???? ??? ?? ???? ????,???? ??? ?? ???????,???? ??? ?? ???????
0,???? ??? ?? ????? ??? ????,???? ??? ?? ????? ??????,???? ??? ?? ????? ??????
0,???? ??? ?? ??????? ???? ????,???? ??? ?? ?????? ???? ????,???? ??? ?? ?????? ???????
0,???? ??? ?? ?? ?? ???? ??????,???? ??? ?? ???? ???? ??????,???? ??? ?? ??? ???? ??????
0,???? ??? ?????? ??? ????? ??? ?? ?? ?? ???????,???? ??? ?????? ??? ????? ??? ?? ???? ???????,???? ??? ?????? ??? ????? ??? ?? ??? ???????
0,??? ??? ???,??? ??? ???,??? ??? ?? ?
0,?? ????? ???…??? ???!,?????? ???…??? ???!,?????? ???…??? ???!
0,?? ?? ??? ???? ?????? ?? ??? ?? ???? ?? ???? ?? ????? ?? ???? ?? ?? ?? ????? ??? ?? ?????? ?? ??? ???? ??????? ????? ???? ?????? ??????,?? ???? ???? ?????? ???? ????? ????? ?????? ????? ?? ?? ?? ????? ??? ?? ?????? ??? ???? ??????? ????? ???? ?????? ??????,?? ???? ???? ??????? ???? ????? ????? ?????? ????? ?? ?? ?? ????? ??? ?? ?? ???? ??? ???? ??????? ????? ???? ?????? ??????
0,???? ?? ?????? ??????? ???? ????? ?? ????? ?? ?? ??? ???,???? ?? ?????? ??????? ???? ????? ?????? ??? ??? ???,??? ?? ?????? ??????? ???? ????? ?????? ??? ??? ?? ?
0,?? ?? ?? ??? ?? ??? ??? ?????? ?? ??? ???? ????? ?? ????? ??...???? ????...?? ??? ???? ?? ????? ??? ???? ??????,?? ?? ?? ??? ?? ??? ??? ????? ?? ??? ???? ????? ??????? ??...???? ????...?? ??? ???? ?? ????? ??? ???? ??????,?? ?? ?? ??? ?? ??? ??? ????? ?? ??? ???? ????? ??????? ??...???? ????...?? ??? ???? ?? ????? ??? ???? ??????
0,?? ???? ???? ???? ?? ?????? ????? ??? ??? ???? ?????? ??? ??? ??...???? ????? ??? ????? ??? ??? ???? ??? ???? ??????,?? ??? ???? ???? ?? ????? ????? ??? ??? ???? ?????? ??? ??? ??...???? ????? ??? ????? ??? ??? ???? ??? ???? ??????,?? ??? ???? ???? ?? ????? ????? ??? ??? ???? ?????? ??? ??? ??...???? ????? ??? ????? ??? ??? ???? ??? ???? ??????
0,?? ??? ???? ??? ???? ???????,?? ??? ???? ??? ???? ???????,?? ??? ???? ??? ???? ???????
0,??? ????? ???? ???,??? ????? ???? ???,??? ????? ???? ???
0,??? ???? ??? ?????,??? ???? ??? ?????,??? ??? ??? ?????
0,?? ???? ?? ?? ?? ?? ?? ??? ????? ???? ??? ???? ??? ???? ??? ???? ???????,?? ???? ?? ?? ?? ?? ?? ??? ????? ???? ??? ???? ??? ???? ??? ???? ???????,?? ???? ? ?? ?? ?? ?? ??? ????? ???? ??? ???? ??? ???? ??? ???? ???????
0,??? ???? ?????? ????? ???? ??? ???? ???????,??? ???? ?????? ????? ???? ??? ???? ???????,??? ???? ?????? ????? ???? ??? ???? ???????
0,???? ???? ????? “???’? ????? ???? ???? ?? ????” ???,???? ???? ???? “??’? ????? ???? ???? ?? ????” ???,???? ???? ???? “??’? ????? ???? ???? ?? ????” ???
0, ?? ??? ??? ??? ????? ????? ??? ???? ????? ???? ????, ???? ??? ??? ????? ????? ??? ???? ????? ???? ????,???? ??? ??? ????? ????? ??? ???? ????? ???? ????
0,???? ??? ??? ?? ?????,???? ??? ??? ?? ?????,???? ??? ??? ?? ????
0,?? ???? ??? ?????,?? ???? ??? ?????,?? ???? ??? ????
0,??? ??? ??? ?????,??? ??? ??? ?????,??? ??? ??? ?????
0,???? ?? ???? ??? (??? ??? ??? ????) ?? ?????? ???????,???? ?? ???? ??? (??? ??? ??? ????) ?? ?????? ???????,???? ?? ???? ??? (??? ??? ??? ????) ?? ?????? ???????
0,??? ?? ??? ?? ?? ??? ???? ?? ????? ??????? ????,???? ?? ??? ?? ?? ??? ???? ?? ???? ??????? ????,??? ?? ??? ?? ?? ??? ???? ?? ???? ???????? ????
0,??? ??? ??? ?? ?????? ???? ????????,??? ??? ??? ?? ?????? ???? ????????,??? ??? ??? ?? ???? ???? ????????
0,?? ???...?? ?? ??? ?? ????? ??? ??? ?????...???? ????? ???? ??? ?? ?? ??? ??? ??? ???? ?? ?? ?????,?? ???...?? ?? ??? ?? ????? ??? ??? ?????...???? ????? ???? ??? ?? ???? ??? ??? ???? ?? ?? ?????,?? ???...?? ?? ??? ?? ????? ??? ??? ?????...???? ????? ???? ??? ?? ???? ??? ??? ???? ?? ?? ?????
0,??? ??? ??? ????? ?? ???? ?????? ?? ?? ???? ?? ???? ???? ??? ?? ??? ???? ???????,??? ??? ??? ????? ?? ???? ?????? ??? ???? ?? ???? ???? ??? ?? ??? ???? ??????,??? ? ??? ????? ?? ???? ?????? ??? ???? ?? ???? ???? ??? ? ??? ???? ??????
0,?? ??? ???? ??? ???????,?? ??? ???? ??? ???????,?? ??? ???? ??? ???????
0,????? ?????? ??????? ?? ?? ??? ???? ???? ???? ????? ??? ???? ???,????? ?????? ??????? ?? ?? ??? ???? ??? ???? ????? ??? ???? ???,????? ?????? ??????? ?? ?? ??? ???? ??? ???? ????? ? ???? ?? ?
